Source;Target;Type;Weight
90;902;Undirected;0.12269857511607918
146;192;Undirected;0.12268896318866082
152;653;Undirected;0.12266667890289128
423;625;Undirected;0.12266073608018875
405;980;Undirected;0.1226397698980934
343;423;Undirected;0.12259762708664088
630;918;Undirected;0.12259118368126565
242;796;Undirected;0.1225848621347471
57;184;Undirected;0.12256089317404005
469;783;Undirected;0.1225276257397984
510;791;Undirected;0.1225064691809282
337;380;Undirected;0.12250051064125675
613;644;Undirected;0.1224555904712592
472;640;Undirected;0.12245487862253344
42;886;Undirected;0.12241797416303266
253;721;Undirected;0.12241065878483025
342;401;Undirected;0.12240657011428005
280;389;Undirected;0.1223391550140267
556;629;Undirected;0.1223244577360347
346;831;Undirected;0.1223103324364696
62;105;Undirected;0.12230066465590544
62;149;Undirected;0.12229781524395895
4;950;Undirected;0.12228416268769635
38;673;Undirected;0.12224783190026152
48;337;Undirected;0.1222180580607903
207;318;Undirected;0.12220129155479105
2;834;Undirected;0.12219715484258273
31;563;Undirected;0.1221817981684014
112;587;Undirected;0.12211224859349006
264;610;Undirected;0.12208973384871627
124;956;Undirected;0.12206669563969055
105;242;Undirected;0.12204797623767608
531;826;Undirected;0.1220180226068922
531;950;Undirected;0.121980450908033
168;673;Undirected;0.12195492473887838
355;751;Undirected;0.1219504734136475
421;760;Undirected;0.1219224189930258
141;565;Undirected;0.12185813474432484
525;615;Undirected;0.12182796401525732
237;639;Undirected;0.12182788777229273
850;938;Undirected;0.12178206015892025
644;905;Undirected;0.12175173639878632
276;279;Undirected;0.12170344471365414
456;959;Undirected;0.1216904591968855
644;717;Undirected;0.12168330324288765
287;839;Undirected;0.1216770622441506
271;483;Undirected;0.12164046166901785
48;655;Undirected;0.12163941225282862
82;632;Undirected;0.12162782935658158
658;666;Undirected;0.1216225701898741
400;950;Undirected;0.12153190976533396
236;423;Undirected;0.12153121913058085
55;353;Undirected;0.12149492541200202
281;743;Undirected;0.12144130841786108
189;332;Undirected;0.1214381796513009
393;673;Undirected;0.12142814804682073
375;379;Undirected;0.12140454426557415
410;811;Undirected;0.12138165997257735
80;730;Undirected;0.1213702579075715
393;394;Undirected;0.12134552184494254
280;472;Undirected;0.12131444229354245
357;580;Undirected;0.1212758579517319
158;950;Undirected;0.12115382158566995
69;186;Undirected;0.12110517401697818
810;824;Undirected;0.12110472355795356
241;980;Undirected;0.12107224582770885
23;37;Undirected;0.12103931809541515
646;734;Undirected;0.12102169660254107
535;625;Undirected;0.12101152668847748
259;626;Undirected;0.12098065429384032
155;333;Undirected;0.12095722664537527
69;415;Undirected;0.12095445339065905
187;765;Undirected;0.12094396910978555
39;917;Undirected;0.12090380304838713
415;791;Undirected;0.12089157006545526
634;826;Undirected;0.1208753101751697
640;831;Undirected;0.12087350412528933
35;324;Undirected;0.12084270753508455
63;969;Undirected;0.12083216376721954
183;333;Undirected;0.12081845902824825
188;911;Undirected;0.1208005654943686
321;638;Undirected;0.12079942315594785
779;824;Undirected;0.1207985569494349
697;716;Undirected;0.12077554639884025
652;896;Undirected;0.1207683194933778
257;802;Undirected;0.12072709329318068
346;652;Undirected;0.12068668573584675
515;936;Undirected;0.1206590931840378
576;712;Undirected;0.12062060399130313
233;933;Undirected;0.12061294882207665
584;691;Undirected;0.12056756497843775
66;898;Undirected;0.12056675537705425
41;658;Undirected;0.12056658382166174
397;942;Undirected;0.12056509948563145
37;734;Undirected;0.12053536009310588
151;387;Undirected;0.12047870219497232
488;760;Undirected;0.12047719502329444
694;911;Undirected;0.12046660350832487
834;979;Undirected;0.12044500678204395
471;570;Undirected;0.12043629263671897
611;860;Undirected;0.12040189327934983
213;316;Undirected;0.12039878601747005
63;405;Undirected;0.12035069337283295
632;954;Undirected;0.12031876519305247
17;918;Undirected;0.120263682988176
318;919;Undirected;0.12009169995577627
36;452;Undirected;0.12008571947697907
515;683;Undirected;0.12005612907228208
355;765;Undirected;0.12000037309247688
475;881;Undirected;0.1199960673761964
225;597;Undirected;0.11997115011153403
325;859;Undirected;0.11994083086050172
241;768;Undirected;0.11993788483860138
751;781;Undirected;0.11990823378849072
17;488;Undirected;0.11990461266583867
130;176;Undirected;0.11988175807925774
421;488;Undirected;0.11987869255901898
369;764;Undirected;0.11986104591437867
615;847;Undirected;0.11984679508878104
442;743;Undirected;0.11983455906886804
418;487;Undirected;0.1198000335740274
62;152;Undirected;0.11979241881468633
41;497;Undirected;0.11976749984565747
43;658;Undirected;0.1197568819939164
4;525;Undirected;0.11975621778373208
39;672;Undirected;0.11974403256594154
83;714;Undirected;0.11970321435782202
525;670;Undirected;0.11969369158608995
799;835;Undirected;0.11965725684987333
271;817;Undirected;0.11965559491280806
265;571;Undirected;0.11962302921822557
245;488;Undirected;0.11961283383411378
670;826;Undirected;0.11959768084398605
510;792;Undirected;0.11951218810300065
43;616;Undirected;0.1194566914801093
941;943;Undirected;0.11940139328276562
565;968;Undirected;0.11934083221702695
792;969;Undirected;0.11932813239892028
725;896;Undirected;0.11932474982364312
51;337;Undirected;0.1192983111632208
369;495;Undirected;0.11929031043242293
408;842;Undirected;0.11926627020454846
66;418;Undirected;0.11925545294473293
21;515;Undirected;0.11924546517340695
220;264;Undirected;0.11923081103043748
313;800;Undirected;0.1192260853417033
245;466;Undirected;0.11921323150348588
188;954;Undirected;0.11920968778825698
8;600;Undirected;0.11919111827323145
417;467;Undirected;0.11918568012692635
599;697;Undirected;0.11918285628038
12;836;Undirected;0.1191628289583143
531;670;Undirected;0.11915176605060615
386;421;Undirected;0.11913388390353707
220;783;Undirected;0.11911602647349565
189;470;Undirected;0.11910089646066865
253;508;Undirected;0.1190447421581055
423;919;Undirected;0.1189768109921472
746;859;Undirected;0.11896183479283698
36;732;Undirected;0.11895387459453625
242;418;Undirected;0.1189336232042759
30;880;Undirected;0.11892000844959692
4;326;Undirected;0.1188661539900674
63;173;Undirected;0.11883939976936785
33;187;Undirected;0.1188337089705084
30;954;Undirected;0.11881843321258855
30;340;Undirected;0.11877500299366542
141;736;Undirected;0.11874845072442368
316;918;Undirected;0.11873587086587745
101;850;Undirected;0.11873028663404947
245;445;Undirected;0.11872304301246307
196;763;Undirected;0.11869431934908632
342;509;Undirected;0.11866768071517247
252;565;Undirected;0.1186474005713182
481;628;Undirected;0.11861934852655184
673;976;Undirected;0.11860871406949387
138;902;Undirected;0.11860672418610045
427;669;Undirected;0.11860557737161212
112;181;Undirected;0.11859825225608285
734;905;Undirected;0.1185973051171252
197;221;Undirected;0.1185882766372982
213;437;Undirected;0.11851907571803295
446;634;Undirected;0.118502469833562
41;791;Undirected;0.11848996592446988
374;567;Undirected;0.11848814753224053
203;597;Undirected;0.11848173607163574
542;750;Undirected;0.11847716485066695
139;248;Undirected;0.11844968568105722
410;817;Undirected;0.11842005669582414
432;562;Undirected;0.11835052045663637
261;763;Undirected;0.118343584731386
31;660;Undirected;0.11832786158969875
39;634;Undirected;0.11831956433599515
147;525;Undirected;0.1182796675270398
103;160;Undirected;0.11825457659488275
416;717;Undirected;0.11824216371736147
147;400;Undirected;0.11823806599145045
152;920;Undirected;0.11822878965339965
751;835;Undirected;0.11819407360227012
20;277;Undirected;0.1181806594747784
126;847;Undirected;0.11817868527682468
346;525;Undirected;0.11813805801314327
695;974;Undirected;0.11813719649820173
81;483;Undirected;0.11810976247298985
47;844;Undirected;0.11810949298420535
53;466;Undirected;0.11810749727512755
90;337;Undirected;0.1180925223630511
103;791;Undirected;0.11806811008004348
699;866;Undirected;0.11795801631910248
276;535;Undirected;0.1179343369171106
806;868;Undirected;0.117915065019048
28;779;Undirected;0.11789612406209744
289;713;Undirected;0.11787181258745935
151;523;Undirected;0.11786972904020232
37;882;Undirected;0.1178680403586155
326;634;Undirected;0.11785848262707695
331;486;Undirected;0.1178552931401634
185;483;Undirected;0.11785038798435535
504;881;Undirected;0.11782547055177407
711;886;Undirected;0.11781608563377208
62;127;Undirected;0.11779837352784375
92;328;Undirected;0.11778306430082147
672;835;Undirected;0.11773770852145415
479;672;Undirected;0.11768196465082932
379;831;Undirected;0.11767930800359085
683;960;Undirected;0.1176724938759256
520;878;Undirected;0.11764548463127827
348;705;Undirected;0.11764302033969574
525;613;Undirected;0.11759179130630144
66;877;Undirected;0.1175573015621203
652;966;Undirected;0.11755215993513812
374;520;Undirected;0.1174704047258139
83;658;Undirected;0.11745857125721125
17;609;Undirected;0.1174552752094601
3;670;Undirected;0.11744581833238125
30;110;Undirected;0.11743763000498884
127;203;Undirected;0.117435454939645
683;818;Undirected;0.11743050299337968
74;759;Undirected;0.11741405921897585
387;645;Undirected;0.1174055936220188
118;698;Undirected;0.11738617003719265
162;276;Undirected;0.11735893291741205
508;519;Undirected;0.11734708103738545
26;475;Undirected;0.11733656356128773
704;945;Undirected;0.11733502554570566
17;982;Undirected;0.1173287139536561
3;525;Undirected;0.11731139647112285
653;899;Undirected;0.11728321659583554
51;62;Undirected;0.1172543610675756
46;735;Undirected;0.11725266873951147
599;653;Undirected;0.117249648485572
681;997;Undirected;0.11724575340974915
398;628;Undirected;0.11723943371410075
113;533;Undirected;0.11723822451684884
279;535;Undirected;0.11721509728776082
82;189;Undirected;0.11720688721186252
652;929;Undirected;0.11720521026605972
78;717;Undirected;0.11720125532219705
242;420;Undirected;0.11719876305771285
361;763;Undirected;0.11719029648708135
302;648;Undirected;0.1171633812598704
478;647;Undirected;0.1171303437510068
524;831;Undirected;0.11710025251778115
62;902;Undirected;0.11707658835917367
41;980;Undirected;0.11705457410240115
141;611;Undirected;0.11703356693128628
615;826;Undirected;0.11699170085417936
487;716;Undirected;0.11697964891929967
83;703;Undirected;0.11697817945575854
162;407;Undirected;0.11697157937588253
697;936;Undirected;0.11696211346206113
306;433;Undirected;0.11694211990470152
466;576;Undirected;0.11691211745392245
546;607;Undirected;0.11690989220376702
329;802;Undirected;0.11690919781129233
346;576;Undirected;0.11689325577711887
518;959;Undirected;0.1168561534594489
30;470;Undirected;0.11682627440124753
189;825;Undirected;0.11681270649403325
225;376;Undirected;0.11678907954895698
215;918;Undirected;0.11676563802020902
88;508;Undirected;0.1167567780778212
253;646;Undirected;0.11673442137593693
373;704;Undirected;0.11671125681131232
189;548;Undirected;0.11669353020813684
233;697;Undirected;0.1166848971476684
428;582;Undirected;0.11667177187779765
252;643;Undirected;0.11666885592254245
168;393;Undirected;0.11666446557373572
231;608;Undirected;0.11663857698832575
405;641;Undirected;0.11661666168403526
652;716;Undirected;0.11661090926660404
179;300;Undirected;0.11659509466972705
248;760;Undirected;0.11659103068173388
396;640;Undirected;0.11659063068389584
267;662;Undirected;0.11658517456361378
158;734;Undirected;0.11657789969184924
43;185;Undirected;0.1165425500226568
256;824;Undirected;0.11653025331220752
488;662;Undirected;0.11650273017633565
355;932;Undirected;0.1164894936657956
454;562;Undirected;0.11644721793118805
3;950;Undirected;0.11643962607144412
662;982;Undirected;0.1164012831731584
703;960;Undirected;0.11638926808636575
706;926;Undirected;0.11638799336357307
225;746;Undirected;0.11637962607180255
831;960;Undirected;0.11637700942929258
502;713;Undirected;0.11633069988351526
281;576;Undirected;0.11633061858672104
379;892;Undirected;0.11632930623103407
208;422;Undirected;0.11632631434833647
33;355;Undirected;0.11631843026448735
381;565;Undirected;0.11631208400663175
381;601;Undirected;0.11630577422488712
242;850;Undirected;0.11629743045261665
644;695;Undirected;0.11627718494086448
33;951;Undirected;0.11627597686314885
21;488;Undirected;0.11621920523573295
649;834;Undirected;0.11618644863058727
323;370;Undirected;0.11618334008019307
613;652;Undirected;0.11617633987201967
42;58;Undirected;0.11615605929724332
826;847;Undirected;0.11615501144641464
717;726;Undirected;0.11614499557700875
504;992;Undirected;0.11613080280874225
716;824;Undirected;0.11612983652904095
570;725;Undirected;0.1161197754127265
326;785;Undirected;0.11611857534498275
402;469;Undirected;0.1161039475434331
381;639;Undirected;0.11609460796133685
134;445;Undirected;0.11609145843006588
16;155;Undirected;0.11606477455604765
36;564;Undirected;0.11599894650771365
368;600;Undirected;0.11597079859073815
62;300;Undirected;0.11596843768248916
41;755;Undirected;0.11594138244060702
311;355;Undirected;0.11593876215183148
557;735;Undirected;0.11593809170148055
179;698;Undirected;0.11580879118652275
138;824;Undirected;0.11578637631567698
176;842;Undirected;0.11573557709321175
640;992;Undirected;0.11568891229681252
186;612;Undirected;0.11566287145579073
43;415;Undirected;0.11564813466829822
39;608;Undirected;0.11564354520645895
113;181;Undirected;0.11563025367678585
196;261;Undirected;0.115621847923518
306;795;Undirected;0.11560498984721627
421;515;Undirected;0.11557794196116382
82;479;Undirected;0.11554909102416375
515;716;Undirected;0.11554147929556505
62;653;Undirected;0.11553067404189175
373;601;Undirected;0.115519922217346
125;185;Undirected;0.11551812441180333
306;880;Undirected;0.11550933320905958
415;573;Undirected;0.11549832989821787
217;836;Undirected;0.11547789203449532
401;945;Undirected;0.11544964852519103
581;896;Undirected;0.1154214968212123
400;531;Undirected;0.1153846424557533
126;835;Undirected;0.11538098173906693
48;152;Undirected;0.11534793643932224
134;861;Undirected;0.1153381078230428
572;646;Undirected;0.11532780130123275
43;310;Undirected;0.11531994220321097
225;910;Undirected;0.11531739516838688
257;394;Undirected;0.11528482656938932
4;932;Undirected;0.115273705912829
716;974;Undirected;0.11527166917362225
196;688;Undirected;0.11526069675907108
36;979;Undirected;0.11525319549553385
14;979;Undirected;0.11520005219502147
66;726;Undirected;0.11517770168915245
416;613;Undirected;0.11517296910508774
473;795;Undirected;0.1151708547309426
501;825;Undirected;0.11516561799400155
88;905;Undirected;0.11516028509923552
281;573;Undirected;0.11515648693755155
435;625;Undirected;0.1151247660163686
488;788;Undirected;0.11512050472279595
37;146;Undirected;0.11508975303945865
548;583;Undirected;0.11507780509982103
141;237;Undirected;0.1150426940065956
366;501;Undirected;0.11502562924186716
824;902;Undirected;0.1149852456924494
62;779;Undirected;0.1149546354618517
552;609;Undirected;0.11494120105719555
101;233;Undirected;0.11493308891258742
189;505;Undirected;0.11492946646468727
235;956;Undirected;0.1149150814138773
34;248;Undirected;0.11489890880925074
259;428;Undirected;0.1148879419660246
713;936;Undirected;0.11487491993843063
198;256;Undirected;0.11485688347607555
63;257;Undirected;0.11483218512033612
188;556;Undirected;0.11481507344788452
185;658;Undirected;0.11476525533600375
73;130;Undirected;0.11475238921930375
644;713;Undirected;0.11472018422137895
242;446;Undirected;0.11471788683728823
713;960;Undirected;0.11470650432560267
624;641;Undirected;0.11470618401524492
216;581;Undirected;0.11469817228021688
105;134;Undirected;0.11466911102081198
280;730;Undirected;0.11464880107804318
373;509;Undirected;0.11464530334668192
757;844;Undirected;0.11460477689825292
78;416;Undirected;0.11458361425409902
615;835;Undirected;0.11458225095121495
21;385;Undirected;0.11456610340345535
51;246;Undirected;0.11454765535265272
38;257;Undirected;0.11453501598924078
613;850;Undirected;0.11452488466808085
101;697;Undirected;0.11446689177959606
346;487;Undirected;0.11443103641218964
497;609;Undirected;0.11442404455237255
573;658;Undirected;0.11439240452583213
101;599;Undirected;0.11435898974987548
387;732;Undirected;0.11430402184942805
125;334;Undirected;0.11428304734341135
146;149;Undirected;0.11426076299403384
464;697;Undirected;0.11422877503068145
433;622;Undirected;0.11421595963498855
310;800;Undirected;0.11421291487422387
652;726;Undirected;0.11421078770466545
59;504;Undirected;0.1141868320036802
652;796;Undirected;0.11418675322409905
360;845;Undirected;0.11418536924760865
712;938;Undirected;0.1141844294092275
79;117;Undirected;0.1141614324895809
47;835;Undirected;0.11415484771503008
306;625;Undirected;0.114147044502631
28;118;Undirected;0.11413577220084832
179;420;Undirected;0.11411776858889952
509;978;Undirected;0.11411684890061552
70;481;Undirected;0.11411085087608465
48;51;Undirected;0.11408815163544815
638;950;Undirected;0.11406469641667966
697;933;Undirected;0.11405447336459355
300;716;Undirected;0.11404441493079183
443;774;Undirected;0.11403260858960013
55;993;Undirected;0.11402772402772335
41;552;Undirected;0.11402313044456412
80;552;Undirected;0.11401923047684635
217;357;Undirected;0.11401258808331904
346;905;Undirected;0.1139596744064221
53;668;Undirected;0.11395628141171735
427;432;Undirected;0.11393436014725625
446;847;Undirected;0.11392301331230302
615;785;Undirected;0.11390269892298108
351;936;Undirected;0.11389451471213465
381;604;Undirected;0.113848642273239
351;652;Undirected;0.11381238500848627
721;727;Undirected;0.11380692373980175
599;633;Undirected;0.11379276528171935
386;576;Undirected;0.11378389020875505
155;680;Undirected;0.11378012988078387
346;717;Undirected;0.1137690493359031
670;792;Undirected;0.11372603133252054
181;450;Undirected;0.113725806757414
356;730;Undirected;0.11369879665232288
704;968;Undirected;0.11369602350130133
34;788;Undirected;0.11368127606631788
612;817;Undirected;0.11367716620216957
510;575;Undirected;0.1136738477852122
151;398;Undirected;0.11366940558890988
424;726;Undirected;0.11366940341624608
242;331;Undirected;0.11364319474924603
900;960;Undirected;0.11363531425224355
11;35;Undirected;0.1136350071777987
835;976;Undirected;0.11357308381989532
685;721;Undirected;0.11352070523713595
575;658;Undirected;0.11346559686021646
306;834;Undirected;0.11345240341315314
638;670;Undirected;0.11343607782440585
25;721;Undirected;0.11339763874678135
521;795;Undirected;0.11339756026646608
30;473;Undirected;0.11339708024128002
799;844;Undirected;0.11337966871826854
185;271;Undirected;0.11337966144592007
23;54;Undirected;0.11336241683102398
481;632;Undirected;0.11335748564899607
351;474;Undirected;0.11335495591404322
215;938;Undirected;0.11332394171073495
38;415;Undirected;0.1132928590438839
185;668;Undirected;0.11328126876499225
93;759;Undirected;0.11326122576835895
599;806;Undirected;0.1132571175199298
473;732;Undirected;0.11318264035752992
48;105;Undirected;0.11318151899513185
472;943;Undirected;0.11317393994855802
110;501;Undirected;0.11317233757719675
465;772;Undirected;0.11317121220352093
495;644;Undirected;0.11316959793551147
42;807;Undirected;0.11315757668443815
473;629;Undirected;0.11314303436562037
134;784;Undirected;0.113132995270896
471;480;Undirected;0.1131286225176321
319;765;Undirected;0.11309645496461447
12;580;Undirected;0.11308587634405262
56;198;Undirected;0.11306236671962434
393;510;Undirected;0.1130538240013092
373;401;Undirected;0.11303379269227247
364;994;Undirected;0.11303260946384215
456;918;Undirected;0.11301716479022166
728;824;Undirected;0.11301668109639268
145;469;Undirected;0.11300312332931925
360;828;Undirected;0.11299685278043968
850;892;Undirected;0.11297963376241163
544;792;Undirected;0.1129769030440108
652;850;Undirected;0.11295752324164443
576;905;Undirected;0.11294628807255233
748;953;Undirected;0.11294439124469426
443;754;Undirected;0.11293446104103508
149;633;Undirected;0.11290253272387925
101;936;Undirected;0.1128840269539691
381;973;Undirected;0.11288223133291213
207;580;Undirected;0.1128790806610304
912;936;Undirected;0.11285425216966775
597;910;Undirected;0.1128426468251925
236;625;Undirected;0.11283619572895352
20;764;Undirected;0.11282961368793155
104;653;Undirected;0.1128252035132541
415;719;Undirected;0.11274249247901395
41;411;Undirected;0.112741843480337
271;284;Undirected;0.11272931397982985
63;658;Undirected;0.11268625811791134
711;860;Undirected;0.11262513621212494
792;811;Undirected;0.11259557572433722
4;158;Undirected;0.112584887516016
729;847;Undirected;0.11255141418167584
125;466;Undirected;0.11252158821874574
127;471;Undirected;0.11250562132394007
245;695;Undirected;0.1125027569243418
23;615;Undirected;0.11247102726995732
192;875;Undirected;0.1124585459884004
399;640;Undirected;0.11240840584652848
6;394;Undirected;0.11238910049986883
683;726;Undirected;0.11236577927098376
24;943;Undirected;0.11233580446479133
456;850;Undirected;0.11233326808246273
139;760;Undirected;0.11226381268424764
265;791;Undirected;0.11225375359249007
306;525;Undirected;0.11224029884439536
328;597;Undirected;0.11223723572374998
17;573;Undirected;0.11223215527137798
679;784;Undirected;0.11223060301745666
613;643;Undirected;0.11222406035771014
83;735;Undirected;0.11221687293325816
546;919;Undirected;0.11221405677866277
644;699;Undirected;0.11220539586636913
152;331;Undirected;0.11219551915802188
12;649;Undirected;0.11218739992502767
82;638;Undirected;0.11216238924263222
218;593;Undirected;0.1121489269080236
36;629;Undirected;0.11213878954966096
381;859;Undirected;0.11213605292892877
918;933;Undirected;0.1121136958975456
312;528;Undirected;0.1120974100063468
126;785;Undirected;0.11207227396035806
535;538;Undirected;0.11207105202609133
241;573;Undirected;0.11206756812351808
73;176;Undirected;0.11206580493610846
189;501;Undirected;0.1119718557654536
173;265;Undirected;0.11196079993705048
525;672;Undirected;0.11194770916439063
717;960;Undirected;0.1119178930824465
860;945;Undirected;0.1119139849725276
538;919;Undirected;0.11191298106936294
212;629;Undirected;0.1119121847422688
632;694;Undirected;0.11187849458290336
41;125;Undirected;0.11184652725057444
105;850;Undirected;0.11182027767272107
613;796;Undirected;0.11181883733397546
12;433;Undirected;0.11179902578021056
245;982;Undirected;0.11178657553059212
746;973;Undirected;0.11178197220134826
505;548;Undirected;0.1117772988877308
86;189;Undirected;0.1117712617082309
4;531;Undirected;0.11175748003810076
7;407;Undirected;0.11175395844627113
205;491;Undirected;0.111747487394196
249;416;Undirected;0.1117425546201122
576;717;Undirected;0.11174192045007264
421;658;Undirected;0.1117255732438346
473;880;Undirected;0.11171395155341267
464;933;Undirected;0.11169583601550788
576;960;Undirected;0.11168857539627844
240;333;Undirected;0.11168792767478966
599;876;Undirected;0.11167487663077674
119;911;Undirected;0.1116595526359751
220;581;Undirected;0.11165119583382828
538;622;Undirected;0.11163488669714944
630;959;Undirected;0.11161725380059608
483;673;Undirected;0.11161246480860304
231;242;Undirected;0.11159233960562874
667;835;Undirected;0.11158611719916828
566;869;Undirected;0.11157754560975408
532;933;Undirected;0.11157590701105526
326;734;Undirected;0.11153691349545784
466;842;Undirected;0.11153251092025124
375;670;Undirected;0.11152851606713388
346;974;Undirected;0.11148026701593136
221;765;Undirected;0.11144631228981636
179;256;Undirected;0.1114437534071784
503;953;Undirected;0.11140033179975432
492;674;Undirected;0.11139642518267816
21;982;Undirected;0.11139186677229823
796;896;Undirected;0.11137969098263488
8;323;Undirected;0.11136533055974823
497;624;Undirected;0.11133728661133188
133;779;Undirected;0.11133351060002596
261;263;Undirected;0.11129822416790124
373;381;Undirected;0.1112952308281218
737;811;Undirected;0.11128936303199913
153;918;Undirected;0.1112557299113138
721;861;Undirected;0.1111873677853371
756;952;Undirected;0.11111155828224142
509;746;Undirected;0.1111103834391058
232;454;Undirected;0.11111020804515057
277;369;Undirected;0.11110969473523516
497;980;Undirected;0.1111084162872782
389;640;Undirected;0.1111068465108937
411;603;Undirected;0.1111065460911152
141;381;Undirected;0.11100731228489223
544;791;Undirected;0.11099852698829446
36;461;Undirected;0.11083320357350997
82;326;Undirected;0.1108293531612725
401;601;Undirected;0.11082591383700496
716;929;Undirected;0.11082035505357657
581;892;Undirected;0.11081798925695822
245;760;Undirected;0.11081395188950137
699;922;Undirected;0.11081183934690314
430;564;Undirected;0.1108073618593439
43;63;Undirected;0.11080195391162068
487;796;Undirected;0.11078278728830823
252;974;Undirected;0.11074759823589296
859;865;Undirected;0.1107415320047983
473;954;Undirected;0.11069736083750893
630;894;Undirected;0.11068542313913088
300;633;Undirected;0.11068210325093827
420;637;Undirected;0.11066646630857087
816;907;Undirected;0.11066132059733444
4;375;Undirected;0.11064317202593876
360;690;Undirected;0.11064280588588232
658;791;Undirected;0.11063438360241662
203;779;Undirected;0.11061750349156373
379;613;Undirected;0.11057457551105332
664;670;Undirected;0.11056243237781463
325;328;Undirected;0.11056025725346567
850;866;Undirected;0.11053570563238857
765;917;Undirected;0.11052223105363272
271;764;Undirected;0.11052222761719292
963;973;Undirected;0.11050793990219744
104;105;Undirected;0.11048199820180668
421;831;Undirected;0.11047704793415812
34;466;Undirected;0.11046653236466107
130;658;Undirected;0.11046415344283772
360;485;Undirected;0.11045478519481464
34;982;Undirected;0.11045229390870114
332;439;Undirected;0.1104420436986128
36;632;Undirected;0.11044149361247273
143;634;Undirected;0.1104295684373356
69;81;Undirected;0.1104210869055266
524;811;Undirected;0.1103782850168194
48;902;Undirected;0.11037714221321047
477;523;Undirected;0.11037625624327893
641;791;Undirected;0.11035835263969564
12;549;Undirected;0.11035663050205607
116;615;Undirected;0.110317927353622
187;311;Undirected;0.11027519208604927
672;785;Undirected;0.11027132660867907
118;373;Undirected;0.1102535810346059
77;765;Undirected;0.11025126322000277
188;212;Undirected;0.11025009047666452
146;952;Undirected;0.11023547749294524
271;638;Undirected;0.11020192596043847
182;764;Undirected;0.11015081653644714
505;523;Undirected;0.11014855870365683
538;649;Undirected;0.11013298183488357
835;951;Undirected;0.11011729320827184
287;315;Undirected;0.11011621207453123
22;580;Undirected;0.11011410919288593
211;415;Undirected;0.11009905939882296
396;760;Undirected;0.11009114296787872
470;556;Undirected;0.1100642296801655
207;452;Undirected;0.11006403442408826
369;410;Undirected;0.11003642985146513
310;415;Undirected;0.11002763597139806
409;927;Undirected;0.11000192303878872
37;519;Undirected;0.10999990784960473
319;932;Undirected;0.10994640349082424
201;752;Undirected;0.1099460468443365
63;334;Undirected;0.10987209463552368
189;479;Undirected;0.1098605856785828
62;697;Undirected;0.10982499420878457
806;824;Undirected;0.10981419103671752
337;981;Undirected;0.10981413497808004
470;911;Undirected;0.10981032597657776
515;974;Undirected;0.10977481683767684
95;103;Undirected;0.10970123708695068
716;920;Undirected;0.10968009070683417
418;697;Undirected;0.10967032385999477
39;765;Undirected;0.10966374569441813
155;678;Undirected;0.10962019335872608
225;328;Undirected;0.10960048671981454
609;768;Undirected;0.10959939368197658
595;721;Undirected;0.10958855598526976
192;593;Undirected;0.10958815986185348
28;101;Undirected;0.10958752432845574
133;807;Undirected;0.10957723073947052
90;138;Undirected;0.10956925377010797
245;712;Undirected;0.10954899664219887
17;726;Undirected;0.10954553764879847
475;735;Undirected;0.10951156711412867
244;843;Undirected;0.10946558156056056
945;973;Undirected;0.10939258529707216
245;938;Undirected;0.109384098427054
236;607;Undirected;0.1093388779322212
633;681;Undirected;0.10931557069109976
241;658;Undirected;0.10931053664339824
139;385;Undirected;0.109308918367541
439;732;Undirected;0.10930826303160332
501;505;Undirected;0.10928119270945
844;932;Undirected;0.10927940716260172
33;781;Undirected;0.109278874454293
421;719;Undirected;0.10925769535605916
653;810;Undirected;0.1092511061532047
82;379;Undirected;0.1092300553993078
153;974;Undirected;0.10922927350808882
81;969;Undirected;0.10921871604521824
105;716;Undirected;0.10920847111525332
475;975;Undirected;0.1091747393127336
4;667;Undirected;0.10915144168422188
59;800;Undirected;0.10914616496607957
681;899;Undirected;0.10913803124556784
667;932;Undirected;0.10912808249908272
781;932;Undirected;0.10912003054892687
271;798;Undirected;0.10911982659574387
66;850;Undirected;0.1090585530753928
241;624;Undirected;0.10904869163746136
440;653;Undirected;0.10904577522534273
233;515;Undirected;0.10904503407663214
233;630;Undirected;0.10902634961351797
570;896;Undirected;0.10902447381952024
219;426;Undirected;0.1090164364087538
281;800;Undirected;0.1090147307671258
103;185;Undirected;0.10901200187383764
77;734;Undirected;0.10900691333986903
508;572;Undirected;0.10897519933582224
810;920;Undirected;0.10897423734884863
150;394;Undirected;0.10895931053433183
141;498;Undirected;0.10894904436842986
187;781;Undirected;0.10893905784193787
39;319;Undirected;0.10893769078668954
765;819;Undirected;0.108882978223675
635;866;Undirected;0.10884384841316083
818;986;Undirected;0.10882882076484518
220;513;Undirected;0.10879934198645637
133;159;Undirected;0.10878440090354392
252;635;Undirected;0.1087806595179281
601;604;Undirected;0.10878061755097397
495;717;Undirected;0.10876901923724848
624;791;Undirected;0.10876251816768913
591;790;Undirected;0.10876091017883156
293;474;Undirected;0.10871775093274576
162;279;Undirected;0.10869422531707217
408;820;Undirected;0.1086512657703204
952;976;Undirected;0.10861449870303963
640;943;Undirected;0.1086070820590075
62;929;Undirected;0.10859956679155396
203;379;Undirected;0.10859867408298553
488;609;Undirected;0.10858113504210944
421;695;Undirected;0.10855878305695177
791;980;Undirected;0.10854273918364038
887;929;Undirected;0.10854157507607257
466;620;Undirected;0.10853543325687888
